,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,name,red,green,blue,red_edge,nir,field,date,class,season,crop,soil,path,binary_class,dataset_type
1650,2017,2751,4220,9866,9866,9866,IMG_0020_,IMG_0020_3_3_0031SET_registered.tif,IMG_0020_2_3_0031SET_registered.tif,IMG_0020_1_3_0031SET_registered.tif,IMG_0020_5_3_0031SET_registered.tif,IMG_0020_4_3_0031SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1651,2018,2752,4221,9867,9867,9867,IMG_0039_,IMG_0039_3_3_0031SET_registered.tif,IMG_0039_2_3_0031SET_registered.tif,IMG_0039_1_3_0031SET_registered.tif,IMG_0039_5_3_0031SET_registered.tif,IMG_0039_4_3_0031SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1652,2019,2753,4222,9868,9868,9868,IMG_0024_,IMG_0024_3_3_0031SET_registered.tif,IMG_0024_2_3_0031SET_registered.tif,IMG_0024_1_3_0031SET_registered.tif,IMG_0024_5_3_0031SET_registered.tif,IMG_0024_4_3_0031SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1653,2020,2754,4223,9869,9869,9869,IMG_0059_,IMG_0059_3_3_0031SET_registered.tif,IMG_0059_2_3_0031SET_registered.tif,IMG_0059_1_3_0031SET_registered.tif,IMG_0059_5_3_0031SET_registered.tif,IMG_0059_4_3_0031SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1654,2021,2755,4224,9870,9870,9870,IMG_0040_,IMG_0040_3_3_0031SET_registered.tif,IMG_0040_2_3_0031SET_registered.tif,IMG_0040_1_3_0031SET_registered.tif,IMG_0040_5_3_0031SET_registered.tif,IMG_0040_4_3_0031SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1655,2022,2756,4225,9871,9871,9871,IMG_0051_,IMG_0051_3_3_0031SET_registered.tif,IMG_0051_2_3_0031SET_registered.tif,IMG_0051_1_3_0031SET_registered.tif,IMG_0051_5_3_0031SET_registered.tif,IMG_0051_4_3_0031SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1656,2023,2757,4226,9872,9872,9872,IMG_0081_,IMG_0081_3_3_0031SET_registered.tif,IMG_0081_2_3_0031SET_registered.tif,IMG_0081_1_3_0031SET_registered.tif,IMG_0081_5_3_0031SET_registered.tif,IMG_0081_4_3_0031SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1657,2024,2758,4227,9873,9873,9873,IMG_0003_,IMG_0003_3_3_0031SET_registered.tif,IMG_0003_2_3_0031SET_registered.tif,IMG_0003_1_3_0031SET_registered.tif,IMG_0003_5_3_0031SET_registered.tif,IMG_0003_4_3_0031SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1658,2025,2759,4228,9874,9874,9874,IMG_0089_,IMG_0089_3_3_0031SET_registered.tif,IMG_0089_2_3_0031SET_registered.tif,IMG_0089_1_3_0031SET_registered.tif,IMG_0089_5_3_0031SET_registered.tif,IMG_0089_4_3_0031SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/no_blackgrass,no_blackgrass,val
1659,2026,2760,4229,9875,9875,9875,IMG_0059_,IMG_0059_3_3_0030SET_registered.tif,IMG_0059_2_3_0030SET_registered.tif,IMG_0059_1_3_0030SET_registered.tif,IMG_0059_5_3_0030SET_registered.tif,IMG_0059_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1660,2027,2761,4230,9876,9876,9876,IMG_0003_,IMG_0003_3_3_0030SET_registered.tif,IMG_0003_2_3_0030SET_registered.tif,IMG_0003_1_3_0030SET_registered.tif,IMG_0003_5_3_0030SET_registered.tif,IMG_0003_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1661,2028,2762,4231,9877,9877,9877,IMG_0066_,IMG_0066_3_3_0030SET_registered.tif,IMG_0066_2_3_0030SET_registered.tif,IMG_0066_1_3_0030SET_registered.tif,IMG_0066_5_3_0030SET_registered.tif,IMG_0066_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1662,2029,2763,4232,9878,9878,9878,IMG_0014_,IMG_0014_3_3_0030SET_registered.tif,IMG_0014_2_3_0030SET_registered.tif,IMG_0014_1_3_0030SET_registered.tif,IMG_0014_5_3_0030SET_registered.tif,IMG_0014_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1663,2030,2764,4233,9879,9879,9879,IMG_0006_,IMG_0006_3_3_0030SET_registered.tif,IMG_0006_2_3_0030SET_registered.tif,IMG_0006_1_3_0030SET_registered.tif,IMG_0006_5_3_0030SET_registered.tif,IMG_0006_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1664,2031,2765,4234,9880,9880,9880,IMG_0060_,IMG_0060_3_3_0030SET_registered.tif,IMG_0060_2_3_0030SET_registered.tif,IMG_0060_1_3_0030SET_registered.tif,IMG_0060_5_3_0030SET_registered.tif,IMG_0060_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1665,2032,2766,4235,9881,9881,9881,IMG_0031_,IMG_0031_3_3_0030SET_registered.tif,IMG_0031_2_3_0030SET_registered.tif,IMG_0031_1_3_0030SET_registered.tif,IMG_0031_5_3_0030SET_registered.tif,IMG_0031_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1666,2033,2767,4236,9882,9882,9882,IMG_0077_,IMG_0077_3_3_0030SET_registered.tif,IMG_0077_2_3_0030SET_registered.tif,IMG_0077_1_3_0030SET_registered.tif,IMG_0077_5_3_0030SET_registered.tif,IMG_0077_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1667,2034,2768,4237,9883,9883,9883,IMG_0082_,IMG_0082_3_3_0030SET_registered.tif,IMG_0082_2_3_0030SET_registered.tif,IMG_0082_1_3_0030SET_registered.tif,IMG_0082_5_3_0030SET_registered.tif,IMG_0082_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1668,2035,2769,4238,9884,9884,9884,IMG_0010_,IMG_0010_3_3_0030SET_registered.tif,IMG_0010_2_3_0030SET_registered.tif,IMG_0010_1_3_0030SET_registered.tif,IMG_0010_5_3_0030SET_registered.tif,IMG_0010_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1669,2036,2770,4239,9885,9885,9885,IMG_0029_,IMG_0029_3_3_0030SET_registered.tif,IMG_0029_2_3_0030SET_registered.tif,IMG_0029_1_3_0030SET_registered.tif,IMG_0029_5_3_0030SET_registered.tif,IMG_0029_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1670,2037,2771,4240,9886,9886,9886,IMG_0063_,IMG_0063_3_3_0030SET_registered.tif,IMG_0063_2_3_0030SET_registered.tif,IMG_0063_1_3_0030SET_registered.tif,IMG_0063_5_3_0030SET_registered.tif,IMG_0063_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1671,2038,2772,4241,9887,9887,9887,IMG_0068_,IMG_0068_3_3_0030SET_registered.tif,IMG_0068_2_3_0030SET_registered.tif,IMG_0068_1_3_0030SET_registered.tif,IMG_0068_5_3_0030SET_registered.tif,IMG_0068_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1672,2039,2773,4242,9888,9888,9888,IMG_0017_,IMG_0017_3_3_0030SET_registered.tif,IMG_0017_2_3_0030SET_registered.tif,IMG_0017_1_3_0030SET_registered.tif,IMG_0017_5_3_0030SET_registered.tif,IMG_0017_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1673,2040,2774,4243,9889,9889,9889,IMG_0047_,IMG_0047_3_3_0030SET_registered.tif,IMG_0047_2_3_0030SET_registered.tif,IMG_0047_1_3_0030SET_registered.tif,IMG_0047_5_3_0030SET_registered.tif,IMG_0047_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1674,2041,2775,4244,9890,9890,9890,IMG_0039_,IMG_0039_3_3_0030SET_registered.tif,IMG_0039_2_3_0030SET_registered.tif,IMG_0039_1_3_0030SET_registered.tif,IMG_0039_5_3_0030SET_registered.tif,IMG_0039_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1675,2042,2776,4245,9891,9891,9891,IMG_0042_,IMG_0042_3_3_0030SET_registered.tif,IMG_0042_2_3_0030SET_registered.tif,IMG_0042_1_3_0030SET_registered.tif,IMG_0042_5_3_0030SET_registered.tif,IMG_0042_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1676,2043,2777,4246,9892,9892,9892,IMG_0087_,IMG_0087_3_3_0030SET_registered.tif,IMG_0087_2_3_0030SET_registered.tif,IMG_0087_1_3_0030SET_registered.tif,IMG_0087_5_3_0030SET_registered.tif,IMG_0087_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1677,2044,2778,4247,9893,9893,9893,IMG_0086_,IMG_0086_3_3_0030SET_registered.tif,IMG_0086_2_3_0030SET_registered.tif,IMG_0086_1_3_0030SET_registered.tif,IMG_0086_5_3_0030SET_registered.tif,IMG_0086_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1678,2045,2779,4248,9894,9894,9894,IMG_0091_,IMG_0091_3_3_0030SET_registered.tif,IMG_0091_2_3_0030SET_registered.tif,IMG_0091_1_3_0030SET_registered.tif,IMG_0091_5_3_0030SET_registered.tif,IMG_0091_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1679,2046,2780,4249,9895,9895,9895,IMG_0030_,IMG_0030_3_3_0030SET_registered.tif,IMG_0030_2_3_0030SET_registered.tif,IMG_0030_1_3_0030SET_registered.tif,IMG_0030_5_3_0030SET_registered.tif,IMG_0030_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1680,2047,2781,4250,9896,9896,9896,IMG_0065_,IMG_0065_3_3_0030SET_registered.tif,IMG_0065_2_3_0030SET_registered.tif,IMG_0065_1_3_0030SET_registered.tif,IMG_0065_5_3_0030SET_registered.tif,IMG_0065_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1681,2048,2782,4251,9897,9897,9897,IMG_0005_,IMG_0005_3_3_0030SET_registered.tif,IMG_0005_2_3_0030SET_registered.tif,IMG_0005_1_3_0030SET_registered.tif,IMG_0005_5_3_0030SET_registered.tif,IMG_0005_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1682,2049,2783,4252,9898,9898,9898,IMG_0036_,IMG_0036_3_3_0030SET_registered.tif,IMG_0036_2_3_0030SET_registered.tif,IMG_0036_1_3_0030SET_registered.tif,IMG_0036_5_3_0030SET_registered.tif,IMG_0036_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1683,2050,2784,4253,9899,9899,9899,IMG_0050_,IMG_0050_3_3_0030SET_registered.tif,IMG_0050_2_3_0030SET_registered.tif,IMG_0050_1_3_0030SET_registered.tif,IMG_0050_5_3_0030SET_registered.tif,IMG_0050_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1684,2051,2785,4254,9900,9900,9900,IMG_0084_,IMG_0084_3_3_0030SET_registered.tif,IMG_0084_2_3_0030SET_registered.tif,IMG_0084_1_3_0030SET_registered.tif,IMG_0084_5_3_0030SET_registered.tif,IMG_0084_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1685,2052,2786,4255,9901,9901,9901,IMG_0055_,IMG_0055_3_3_0030SET_registered.tif,IMG_0055_2_3_0030SET_registered.tif,IMG_0055_1_3_0030SET_registered.tif,IMG_0055_5_3_0030SET_registered.tif,IMG_0055_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1686,2053,2787,4256,9902,9902,9902,IMG_0002_,IMG_0002_3_3_0030SET_registered.tif,IMG_0002_2_3_0030SET_registered.tif,IMG_0002_1_3_0030SET_registered.tif,IMG_0002_5_3_0030SET_registered.tif,IMG_0002_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1687,2054,2788,4257,9903,9903,9903,IMG_0004_,IMG_0004_3_3_0030SET_registered.tif,IMG_0004_2_3_0030SET_registered.tif,IMG_0004_1_3_0030SET_registered.tif,IMG_0004_5_3_0030SET_registered.tif,IMG_0004_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1688,2055,2789,4258,9904,9904,9904,IMG_0049_,IMG_0049_3_3_0030SET_registered.tif,IMG_0049_2_3_0030SET_registered.tif,IMG_0049_1_3_0030SET_registered.tif,IMG_0049_5_3_0030SET_registered.tif,IMG_0049_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1689,2056,2790,4259,9905,9905,9905,IMG_0094_,IMG_0094_3_3_0030SET_registered.tif,IMG_0094_2_3_0030SET_registered.tif,IMG_0094_1_3_0030SET_registered.tif,IMG_0094_5_3_0030SET_registered.tif,IMG_0094_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1690,2057,2791,4260,9906,9906,9906,IMG_0079_,IMG_0079_3_3_0030SET_registered.tif,IMG_0079_2_3_0030SET_registered.tif,IMG_0079_1_3_0030SET_registered.tif,IMG_0079_5_3_0030SET_registered.tif,IMG_0079_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1691,2058,2792,4261,9907,9907,9907,IMG_0070_,IMG_0070_3_3_0030SET_registered.tif,IMG_0070_2_3_0030SET_registered.tif,IMG_0070_1_3_0030SET_registered.tif,IMG_0070_5_3_0030SET_registered.tif,IMG_0070_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1692,2059,2793,4262,9908,9908,9908,IMG_0073_,IMG_0073_3_3_0030SET_registered.tif,IMG_0073_2_3_0030SET_registered.tif,IMG_0073_1_3_0030SET_registered.tif,IMG_0073_5_3_0030SET_registered.tif,IMG_0073_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1693,2060,2794,4263,9909,9909,9909,IMG_0089_,IMG_0089_3_3_0030SET_registered.tif,IMG_0089_2_3_0030SET_registered.tif,IMG_0089_1_3_0030SET_registered.tif,IMG_0089_5_3_0030SET_registered.tif,IMG_0089_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1694,2061,2795,4264,9910,9910,9910,IMG_0102_,IMG_0102_3_3_0030SET_registered.tif,IMG_0102_2_3_0030SET_registered.tif,IMG_0102_1_3_0030SET_registered.tif,IMG_0102_5_3_0030SET_registered.tif,IMG_0102_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1695,2062,2796,4265,9911,9911,9911,IMG_0038_,IMG_0038_3_3_0030SET_registered.tif,IMG_0038_2_3_0030SET_registered.tif,IMG_0038_1_3_0030SET_registered.tif,IMG_0038_5_3_0030SET_registered.tif,IMG_0038_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1696,2063,2797,4266,9912,9912,9912,IMG_0007_,IMG_0007_3_3_0030SET_registered.tif,IMG_0007_2_3_0030SET_registered.tif,IMG_0007_1_3_0030SET_registered.tif,IMG_0007_5_3_0030SET_registered.tif,IMG_0007_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1697,2064,2798,4267,9913,9913,9913,IMG_0071_,IMG_0071_3_3_0030SET_registered.tif,IMG_0071_2_3_0030SET_registered.tif,IMG_0071_1_3_0030SET_registered.tif,IMG_0071_5_3_0030SET_registered.tif,IMG_0071_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1698,2065,2799,4268,9914,9914,9914,IMG_0018_,IMG_0018_3_3_0030SET_registered.tif,IMG_0018_2_3_0030SET_registered.tif,IMG_0018_1_3_0030SET_registered.tif,IMG_0018_5_3_0030SET_registered.tif,IMG_0018_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1699,2066,2800,4269,9915,9915,9915,IMG_0054_,IMG_0054_3_3_0030SET_registered.tif,IMG_0054_2_3_0030SET_registered.tif,IMG_0054_1_3_0030SET_registered.tif,IMG_0054_5_3_0030SET_registered.tif,IMG_0054_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1700,2067,2801,4270,9916,9916,9916,IMG_0093_,IMG_0093_3_3_0030SET_registered.tif,IMG_0093_2_3_0030SET_registered.tif,IMG_0093_1_3_0030SET_registered.tif,IMG_0093_5_3_0030SET_registered.tif,IMG_0093_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1701,2068,2802,4271,9917,9917,9917,IMG_0058_,IMG_0058_3_3_0030SET_registered.tif,IMG_0058_2_3_0030SET_registered.tif,IMG_0058_1_3_0030SET_registered.tif,IMG_0058_5_3_0030SET_registered.tif,IMG_0058_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1702,2069,2803,4272,9918,9918,9918,IMG_0046_,IMG_0046_3_3_0030SET_registered.tif,IMG_0046_2_3_0030SET_registered.tif,IMG_0046_1_3_0030SET_registered.tif,IMG_0046_5_3_0030SET_registered.tif,IMG_0046_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1703,2070,2804,4273,9919,9919,9919,IMG_0088_,IMG_0088_3_3_0030SET_registered.tif,IMG_0088_2_3_0030SET_registered.tif,IMG_0088_1_3_0030SET_registered.tif,IMG_0088_5_3_0030SET_registered.tif,IMG_0088_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1704,2071,2805,4274,9920,9920,9920,IMG_0062_,IMG_0062_3_3_0030SET_registered.tif,IMG_0062_2_3_0030SET_registered.tif,IMG_0062_1_3_0030SET_registered.tif,IMG_0062_5_3_0030SET_registered.tif,IMG_0062_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1705,2072,2806,4275,9921,9921,9921,IMG_0095_,IMG_0095_3_3_0030SET_registered.tif,IMG_0095_2_3_0030SET_registered.tif,IMG_0095_1_3_0030SET_registered.tif,IMG_0095_5_3_0030SET_registered.tif,IMG_0095_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1706,2073,2807,4276,9922,9922,9922,IMG_0097_,IMG_0097_3_3_0030SET_registered.tif,IMG_0097_2_3_0030SET_registered.tif,IMG_0097_1_3_0030SET_registered.tif,IMG_0097_5_3_0030SET_registered.tif,IMG_0097_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1707,2074,2808,4277,9923,9923,9923,IMG_0040_,IMG_0040_3_3_0030SET_registered.tif,IMG_0040_2_3_0030SET_registered.tif,IMG_0040_1_3_0030SET_registered.tif,IMG_0040_5_3_0030SET_registered.tif,IMG_0040_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1708,2075,2809,4278,9924,9924,9924,IMG_0076_,IMG_0076_3_3_0030SET_registered.tif,IMG_0076_2_3_0030SET_registered.tif,IMG_0076_1_3_0030SET_registered.tif,IMG_0076_5_3_0030SET_registered.tif,IMG_0076_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
1709,2076,2810,4279,9925,9925,9925,IMG_0072_,IMG_0072_3_3_0030SET_registered.tif,IMG_0072_2_3_0030SET_registered.tif,IMG_0072_1_3_0030SET_registered.tif,IMG_0072_5_3_0030SET_registered.tif,IMG_0072_4_3_0030SET_registered.tif,Field87,2021-03-25(HELDOUTDATASET),medium_blackgrass,mid,winter_wheat,type7,../data/Field87/2021-03-25(HELDOUTDATASET)/medium_blackgrass,blackgrass,val
