,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,name,red,green,blue,red_edge,nir,field,date,class,season,crop,soil,path,binary_class,dataset_type
1830,3299,1979,1979,1979,IMG_0054_,IMG_0054_3_4_0098SET_registered.tif,IMG_0054_2_4_0098SET_registered.tif,IMG_0054_1_4_0098SET_registered.tif,IMG_0054_5_4_0098SET_registered.tif,IMG_0054_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1831,3300,1980,1980,1980,IMG_0020_,IMG_0020_3_4_0098SET_registered.tif,IMG_0020_2_4_0098SET_registered.tif,IMG_0020_1_4_0098SET_registered.tif,IMG_0020_5_4_0098SET_registered.tif,IMG_0020_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1832,3301,1981,1981,1981,IMG_0083_,IMG_0083_3_4_0098SET_registered.tif,IMG_0083_2_4_0098SET_registered.tif,IMG_0083_1_4_0098SET_registered.tif,IMG_0083_5_4_0098SET_registered.tif,IMG_0083_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1833,3302,1982,1982,1982,IMG_0062_,IMG_0062_3_4_0098SET_registered.tif,IMG_0062_2_4_0098SET_registered.tif,IMG_0062_1_4_0098SET_registered.tif,IMG_0062_5_4_0098SET_registered.tif,IMG_0062_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1834,3303,1983,1983,1983,IMG_0087_,IMG_0087_3_4_0098SET_registered.tif,IMG_0087_2_4_0098SET_registered.tif,IMG_0087_1_4_0098SET_registered.tif,IMG_0087_5_4_0098SET_registered.tif,IMG_0087_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1835,3304,1984,1984,1984,IMG_0034_,IMG_0034_3_4_0098SET_registered.tif,IMG_0034_2_4_0098SET_registered.tif,IMG_0034_1_4_0098SET_registered.tif,IMG_0034_5_4_0098SET_registered.tif,IMG_0034_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1836,3305,1985,1985,1985,IMG_0009_,IMG_0009_3_4_0098SET_registered.tif,IMG_0009_2_4_0098SET_registered.tif,IMG_0009_1_4_0098SET_registered.tif,IMG_0009_5_4_0098SET_registered.tif,IMG_0009_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1837,3306,1986,1986,1986,IMG_0100_,IMG_0100_3_4_0098SET_registered.tif,IMG_0100_2_4_0098SET_registered.tif,IMG_0100_1_4_0098SET_registered.tif,IMG_0100_5_4_0098SET_registered.tif,IMG_0100_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1838,3307,1987,1987,1987,IMG_0008_,IMG_0008_3_4_0098SET_registered.tif,IMG_0008_2_4_0098SET_registered.tif,IMG_0008_1_4_0098SET_registered.tif,IMG_0008_5_4_0098SET_registered.tif,IMG_0008_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1839,3308,1988,1988,1988,IMG_0040_,IMG_0040_3_4_0098SET_registered.tif,IMG_0040_2_4_0098SET_registered.tif,IMG_0040_1_4_0098SET_registered.tif,IMG_0040_5_4_0098SET_registered.tif,IMG_0040_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1840,3309,1989,1989,1989,IMG_0016_,IMG_0016_3_4_0098SET_registered.tif,IMG_0016_2_4_0098SET_registered.tif,IMG_0016_1_4_0098SET_registered.tif,IMG_0016_5_4_0098SET_registered.tif,IMG_0016_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1841,3310,1990,1990,1990,IMG_0006_,IMG_0006_3_4_0098SET_registered.tif,IMG_0006_2_4_0098SET_registered.tif,IMG_0006_1_4_0098SET_registered.tif,IMG_0006_5_4_0098SET_registered.tif,IMG_0006_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1842,3311,1991,1991,1991,IMG_0014_,IMG_0014_3_4_0098SET_registered.tif,IMG_0014_2_4_0098SET_registered.tif,IMG_0014_1_4_0098SET_registered.tif,IMG_0014_5_4_0098SET_registered.tif,IMG_0014_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1843,3312,1992,1992,1992,IMG_0036_,IMG_0036_3_4_0098SET_registered.tif,IMG_0036_2_4_0098SET_registered.tif,IMG_0036_1_4_0098SET_registered.tif,IMG_0036_5_4_0098SET_registered.tif,IMG_0036_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1844,3313,1993,1993,1993,IMG_0059_,IMG_0059_3_4_0098SET_registered.tif,IMG_0059_2_4_0098SET_registered.tif,IMG_0059_1_4_0098SET_registered.tif,IMG_0059_5_4_0098SET_registered.tif,IMG_0059_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1845,3314,1994,1994,1994,IMG_0004_,IMG_0004_3_4_0098SET_registered.tif,IMG_0004_2_4_0098SET_registered.tif,IMG_0004_1_4_0098SET_registered.tif,IMG_0004_5_4_0098SET_registered.tif,IMG_0004_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1846,3315,1995,1995,1995,IMG_0027_,IMG_0027_3_4_0098SET_registered.tif,IMG_0027_2_4_0098SET_registered.tif,IMG_0027_1_4_0098SET_registered.tif,IMG_0027_5_4_0098SET_registered.tif,IMG_0027_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1847,3316,1996,1996,1996,IMG_0078_,IMG_0078_3_4_0098SET_registered.tif,IMG_0078_2_4_0098SET_registered.tif,IMG_0078_1_4_0098SET_registered.tif,IMG_0078_5_4_0098SET_registered.tif,IMG_0078_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1848,3317,1997,1997,1997,IMG_0025_,IMG_0025_3_4_0098SET_registered.tif,IMG_0025_2_4_0098SET_registered.tif,IMG_0025_1_4_0098SET_registered.tif,IMG_0025_5_4_0098SET_registered.tif,IMG_0025_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1849,3318,1998,1998,1998,IMG_0102_,IMG_0102_3_4_0098SET_registered.tif,IMG_0102_2_4_0098SET_registered.tif,IMG_0102_1_4_0098SET_registered.tif,IMG_0102_5_4_0098SET_registered.tif,IMG_0102_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1850,3319,1999,1999,1999,IMG_0057_,IMG_0057_3_4_0098SET_registered.tif,IMG_0057_2_4_0098SET_registered.tif,IMG_0057_1_4_0098SET_registered.tif,IMG_0057_5_4_0098SET_registered.tif,IMG_0057_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1851,3320,2000,2000,2000,IMG_0070_,IMG_0070_3_4_0098SET_registered.tif,IMG_0070_2_4_0098SET_registered.tif,IMG_0070_1_4_0098SET_registered.tif,IMG_0070_5_4_0098SET_registered.tif,IMG_0070_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1852,3321,2001,2001,2001,IMG_0063_,IMG_0063_3_4_0098SET_registered.tif,IMG_0063_2_4_0098SET_registered.tif,IMG_0063_1_4_0098SET_registered.tif,IMG_0063_5_4_0098SET_registered.tif,IMG_0063_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1853,3322,2002,2002,2002,IMG_0026_,IMG_0026_3_4_0098SET_registered.tif,IMG_0026_2_4_0098SET_registered.tif,IMG_0026_1_4_0098SET_registered.tif,IMG_0026_5_4_0098SET_registered.tif,IMG_0026_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1854,3323,2003,2003,2003,IMG_0071_,IMG_0071_3_4_0098SET_registered.tif,IMG_0071_2_4_0098SET_registered.tif,IMG_0071_1_4_0098SET_registered.tif,IMG_0071_5_4_0098SET_registered.tif,IMG_0071_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1855,3324,2004,2004,2004,IMG_0041_,IMG_0041_3_4_0098SET_registered.tif,IMG_0041_2_4_0098SET_registered.tif,IMG_0041_1_4_0098SET_registered.tif,IMG_0041_5_4_0098SET_registered.tif,IMG_0041_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1856,3325,2005,2005,2005,IMG_0076_,IMG_0076_3_4_0098SET_registered.tif,IMG_0076_2_4_0098SET_registered.tif,IMG_0076_1_4_0098SET_registered.tif,IMG_0076_5_4_0098SET_registered.tif,IMG_0076_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1857,3326,2006,2006,2006,IMG_0029_,IMG_0029_3_4_0098SET_registered.tif,IMG_0029_2_4_0098SET_registered.tif,IMG_0029_1_4_0098SET_registered.tif,IMG_0029_5_4_0098SET_registered.tif,IMG_0029_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1858,3327,2007,2007,2007,IMG_0052_,IMG_0052_3_4_0098SET_registered.tif,IMG_0052_2_4_0098SET_registered.tif,IMG_0052_1_4_0098SET_registered.tif,IMG_0052_5_4_0098SET_registered.tif,IMG_0052_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1859,3328,2008,2008,2008,IMG_0002_,IMG_0002_3_4_0098SET_registered.tif,IMG_0002_2_4_0098SET_registered.tif,IMG_0002_1_4_0098SET_registered.tif,IMG_0002_5_4_0098SET_registered.tif,IMG_0002_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1860,3329,2009,2009,2009,IMG_0055_,IMG_0055_3_4_0098SET_registered.tif,IMG_0055_2_4_0098SET_registered.tif,IMG_0055_1_4_0098SET_registered.tif,IMG_0055_5_4_0098SET_registered.tif,IMG_0055_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1861,3330,2010,2010,2010,IMG_0090_,IMG_0090_3_4_0098SET_registered.tif,IMG_0090_2_4_0098SET_registered.tif,IMG_0090_1_4_0098SET_registered.tif,IMG_0090_5_4_0098SET_registered.tif,IMG_0090_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1862,3331,2011,2011,2011,IMG_0032_,IMG_0032_3_4_0098SET_registered.tif,IMG_0032_2_4_0098SET_registered.tif,IMG_0032_1_4_0098SET_registered.tif,IMG_0032_5_4_0098SET_registered.tif,IMG_0032_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1863,3332,2012,2012,2012,IMG_0003_,IMG_0003_3_4_0098SET_registered.tif,IMG_0003_2_4_0098SET_registered.tif,IMG_0003_1_4_0098SET_registered.tif,IMG_0003_5_4_0098SET_registered.tif,IMG_0003_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1864,3333,2013,2013,2013,IMG_0084_,IMG_0084_3_4_0098SET_registered.tif,IMG_0084_2_4_0098SET_registered.tif,IMG_0084_1_4_0098SET_registered.tif,IMG_0084_5_4_0098SET_registered.tif,IMG_0084_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1865,3334,2014,2014,2014,IMG_0098_,IMG_0098_3_4_0098SET_registered.tif,IMG_0098_2_4_0098SET_registered.tif,IMG_0098_1_4_0098SET_registered.tif,IMG_0098_5_4_0098SET_registered.tif,IMG_0098_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1866,3335,2015,2015,2015,IMG_0019_,IMG_0019_3_4_0098SET_registered.tif,IMG_0019_2_4_0098SET_registered.tif,IMG_0019_1_4_0098SET_registered.tif,IMG_0019_5_4_0098SET_registered.tif,IMG_0019_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1867,3336,2016,2016,2016,IMG_0073_,IMG_0073_3_4_0098SET_registered.tif,IMG_0073_2_4_0098SET_registered.tif,IMG_0073_1_4_0098SET_registered.tif,IMG_0073_5_4_0098SET_registered.tif,IMG_0073_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1868,3337,2017,2017,2017,IMG_0013_,IMG_0013_3_4_0098SET_registered.tif,IMG_0013_2_4_0098SET_registered.tif,IMG_0013_1_4_0098SET_registered.tif,IMG_0013_5_4_0098SET_registered.tif,IMG_0013_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1869,3338,2018,2018,2018,IMG_0033_,IMG_0033_3_4_0098SET_registered.tif,IMG_0033_2_4_0098SET_registered.tif,IMG_0033_1_4_0098SET_registered.tif,IMG_0033_5_4_0098SET_registered.tif,IMG_0033_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1870,3339,2019,2019,2019,IMG_0007_,IMG_0007_3_4_0098SET_registered.tif,IMG_0007_2_4_0098SET_registered.tif,IMG_0007_1_4_0098SET_registered.tif,IMG_0007_5_4_0098SET_registered.tif,IMG_0007_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1871,3340,2020,2020,2020,IMG_0064_,IMG_0064_3_4_0098SET_registered.tif,IMG_0064_2_4_0098SET_registered.tif,IMG_0064_1_4_0098SET_registered.tif,IMG_0064_5_4_0098SET_registered.tif,IMG_0064_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1872,3341,2021,2021,2021,IMG_0069_,IMG_0069_3_4_0098SET_registered.tif,IMG_0069_2_4_0098SET_registered.tif,IMG_0069_1_4_0098SET_registered.tif,IMG_0069_5_4_0098SET_registered.tif,IMG_0069_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1873,3342,2022,2022,2022,IMG_0092_,IMG_0092_3_4_0098SET_registered.tif,IMG_0092_2_4_0098SET_registered.tif,IMG_0092_1_4_0098SET_registered.tif,IMG_0092_5_4_0098SET_registered.tif,IMG_0092_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1874,3343,2023,2023,2023,IMG_0051_,IMG_0051_3_4_0098SET_registered.tif,IMG_0051_2_4_0098SET_registered.tif,IMG_0051_1_4_0098SET_registered.tif,IMG_0051_5_4_0098SET_registered.tif,IMG_0051_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1875,3344,2024,2024,2024,IMG_0030_,IMG_0030_3_4_0098SET_registered.tif,IMG_0030_2_4_0098SET_registered.tif,IMG_0030_1_4_0098SET_registered.tif,IMG_0030_5_4_0098SET_registered.tif,IMG_0030_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1876,3345,2025,2025,2025,IMG_0099_,IMG_0099_3_4_0098SET_registered.tif,IMG_0099_2_4_0098SET_registered.tif,IMG_0099_1_4_0098SET_registered.tif,IMG_0099_5_4_0098SET_registered.tif,IMG_0099_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1877,3346,2026,2026,2026,IMG_0011_,IMG_0011_3_4_0098SET_registered.tif,IMG_0011_2_4_0098SET_registered.tif,IMG_0011_1_4_0098SET_registered.tif,IMG_0011_5_4_0098SET_registered.tif,IMG_0011_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1878,3347,2027,2027,2027,IMG_0045_,IMG_0045_3_4_0098SET_registered.tif,IMG_0045_2_4_0098SET_registered.tif,IMG_0045_1_4_0098SET_registered.tif,IMG_0045_5_4_0098SET_registered.tif,IMG_0045_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1879,3348,2028,2028,2028,IMG_0023_,IMG_0023_3_4_0098SET_registered.tif,IMG_0023_2_4_0098SET_registered.tif,IMG_0023_1_4_0098SET_registered.tif,IMG_0023_5_4_0098SET_registered.tif,IMG_0023_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1880,3349,2029,2029,2029,IMG_0089_,IMG_0089_3_4_0098SET_registered.tif,IMG_0089_2_4_0098SET_registered.tif,IMG_0089_1_4_0098SET_registered.tif,IMG_0089_5_4_0098SET_registered.tif,IMG_0089_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1881,3350,2030,2030,2030,IMG_0094_,IMG_0094_3_4_0098SET_registered.tif,IMG_0094_2_4_0098SET_registered.tif,IMG_0094_1_4_0098SET_registered.tif,IMG_0094_5_4_0098SET_registered.tif,IMG_0094_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1882,3351,2031,2031,2031,IMG_0058_,IMG_0058_3_4_0098SET_registered.tif,IMG_0058_2_4_0098SET_registered.tif,IMG_0058_1_4_0098SET_registered.tif,IMG_0058_5_4_0098SET_registered.tif,IMG_0058_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1883,3352,2032,2032,2032,IMG_0037_,IMG_0037_3_4_0098SET_registered.tif,IMG_0037_2_4_0098SET_registered.tif,IMG_0037_1_4_0098SET_registered.tif,IMG_0037_5_4_0098SET_registered.tif,IMG_0037_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1884,3353,2033,2033,2033,IMG_0086_,IMG_0086_3_4_0098SET_registered.tif,IMG_0086_2_4_0098SET_registered.tif,IMG_0086_1_4_0098SET_registered.tif,IMG_0086_5_4_0098SET_registered.tif,IMG_0086_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1885,3354,2034,2034,2034,IMG_0056_,IMG_0056_3_4_0098SET_registered.tif,IMG_0056_2_4_0098SET_registered.tif,IMG_0056_1_4_0098SET_registered.tif,IMG_0056_5_4_0098SET_registered.tif,IMG_0056_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1886,3355,2035,2035,2035,IMG_0048_,IMG_0048_3_4_0098SET_registered.tif,IMG_0048_2_4_0098SET_registered.tif,IMG_0048_1_4_0098SET_registered.tif,IMG_0048_5_4_0098SET_registered.tif,IMG_0048_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1887,3356,2036,2036,2036,IMG_0097_,IMG_0097_3_4_0098SET_registered.tif,IMG_0097_2_4_0098SET_registered.tif,IMG_0097_1_4_0098SET_registered.tif,IMG_0097_5_4_0098SET_registered.tif,IMG_0097_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1888,3357,2037,2037,2037,IMG_0015_,IMG_0015_3_4_0098SET_registered.tif,IMG_0015_2_4_0098SET_registered.tif,IMG_0015_1_4_0098SET_registered.tif,IMG_0015_5_4_0098SET_registered.tif,IMG_0015_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1889,3358,2038,2038,2038,IMG_0066_,IMG_0066_3_4_0098SET_registered.tif,IMG_0066_2_4_0098SET_registered.tif,IMG_0066_1_4_0098SET_registered.tif,IMG_0066_5_4_0098SET_registered.tif,IMG_0066_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1890,3359,2039,2039,2039,IMG_0049_,IMG_0049_3_4_0098SET_registered.tif,IMG_0049_2_4_0098SET_registered.tif,IMG_0049_1_4_0098SET_registered.tif,IMG_0049_5_4_0098SET_registered.tif,IMG_0049_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1891,3360,2040,2040,2040,IMG_0050_,IMG_0050_3_4_0098SET_registered.tif,IMG_0050_2_4_0098SET_registered.tif,IMG_0050_1_4_0098SET_registered.tif,IMG_0050_5_4_0098SET_registered.tif,IMG_0050_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1892,3361,2041,2041,2041,IMG_0012_,IMG_0012_3_4_0098SET_registered.tif,IMG_0012_2_4_0098SET_registered.tif,IMG_0012_1_4_0098SET_registered.tif,IMG_0012_5_4_0098SET_registered.tif,IMG_0012_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
1893,3362,2042,2042,2042,IMG_0176_,IMG_0176_3_4_0091SET_registered.tif,IMG_0176_2_4_0091SET_registered.tif,IMG_0176_1_4_0091SET_registered.tif,IMG_0176_5_4_0091SET_registered.tif,IMG_0176_4_4_0091SET_registered.tif,Field36,2021-06-08,dense_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/dense_blackgrass,blackgrass,val
1894,3363,2043,2043,2043,IMG_0116_,IMG_0116_3_4_0091SET_registered.tif,IMG_0116_2_4_0091SET_registered.tif,IMG_0116_1_4_0091SET_registered.tif,IMG_0116_5_4_0091SET_registered.tif,IMG_0116_4_4_0091SET_registered.tif,Field36,2021-06-08,dense_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/dense_blackgrass,blackgrass,val
