,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,name,red,green,blue,red_edge,nir,field,date,class,season,crop,soil,path,binary_class,dataset_type
3214,1894,1894,1894,IMG_0013_,IMG_0013_3_0200SET_registered.tif,IMG_0013_2_0200SET_registered.tif,IMG_0013_1_0200SET_registered.tif,IMG_0013_5_0200SET_registered.tif,IMG_0013_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3215,1895,1895,1895,IMG_0036_,IMG_0036_3_0200SET_registered.tif,IMG_0036_2_0200SET_registered.tif,IMG_0036_1_0200SET_registered.tif,IMG_0036_5_0200SET_registered.tif,IMG_0036_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3216,1896,1896,1896,IMG_0064_,IMG_0064_3_0200SET_registered.tif,IMG_0064_2_0200SET_registered.tif,IMG_0064_1_0200SET_registered.tif,IMG_0064_5_0200SET_registered.tif,IMG_0064_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3217,1897,1897,1897,IMG_0022_,IMG_0022_3_0200SET_registered.tif,IMG_0022_2_0200SET_registered.tif,IMG_0022_1_0200SET_registered.tif,IMG_0022_5_0200SET_registered.tif,IMG_0022_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3218,1898,1898,1898,IMG_0051_,IMG_0051_3_0200SET_registered.tif,IMG_0051_2_0200SET_registered.tif,IMG_0051_1_0200SET_registered.tif,IMG_0051_5_0200SET_registered.tif,IMG_0051_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3219,1899,1899,1899,IMG_0010_,IMG_0010_3_0200SET_registered.tif,IMG_0010_2_0200SET_registered.tif,IMG_0010_1_0200SET_registered.tif,IMG_0010_5_0200SET_registered.tif,IMG_0010_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3220,1900,1900,1900,IMG_0009_,IMG_0009_3_0200SET_registered.tif,IMG_0009_2_0200SET_registered.tif,IMG_0009_1_0200SET_registered.tif,IMG_0009_5_0200SET_registered.tif,IMG_0009_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3221,1901,1901,1901,IMG_0048_,IMG_0048_3_0200SET_registered.tif,IMG_0048_2_0200SET_registered.tif,IMG_0048_1_0200SET_registered.tif,IMG_0048_5_0200SET_registered.tif,IMG_0048_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3222,1902,1902,1902,IMG_0034_,IMG_0034_3_0200SET_registered.tif,IMG_0034_2_0200SET_registered.tif,IMG_0034_1_0200SET_registered.tif,IMG_0034_5_0200SET_registered.tif,IMG_0034_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3223,1903,1903,1903,IMG_0015_,IMG_0015_3_0200SET_registered.tif,IMG_0015_2_0200SET_registered.tif,IMG_0015_1_0200SET_registered.tif,IMG_0015_5_0200SET_registered.tif,IMG_0015_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3224,1904,1904,1904,IMG_0019_,IMG_0019_3_0200SET_registered.tif,IMG_0019_2_0200SET_registered.tif,IMG_0019_1_0200SET_registered.tif,IMG_0019_5_0200SET_registered.tif,IMG_0019_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3225,1905,1905,1905,IMG_0086_,IMG_0086_3_0200SET_registered.tif,IMG_0086_2_0200SET_registered.tif,IMG_0086_1_0200SET_registered.tif,IMG_0086_5_0200SET_registered.tif,IMG_0086_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3226,1906,1906,1906,IMG_0068_,IMG_0068_3_0200SET_registered.tif,IMG_0068_2_0200SET_registered.tif,IMG_0068_1_0200SET_registered.tif,IMG_0068_5_0200SET_registered.tif,IMG_0068_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3227,1907,1907,1907,IMG_0091_,IMG_0091_3_0200SET_registered.tif,IMG_0091_2_0200SET_registered.tif,IMG_0091_1_0200SET_registered.tif,IMG_0091_5_0200SET_registered.tif,IMG_0091_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3228,1908,1908,1908,IMG_0118_,IMG_0118_3_0200SET_registered.tif,IMG_0118_2_0200SET_registered.tif,IMG_0118_1_0200SET_registered.tif,IMG_0118_5_0200SET_registered.tif,IMG_0118_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3229,1909,1909,1909,IMG_0121_,IMG_0121_3_0200SET_registered.tif,IMG_0121_2_0200SET_registered.tif,IMG_0121_1_0200SET_registered.tif,IMG_0121_5_0200SET_registered.tif,IMG_0121_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3230,1910,1910,1910,IMG_0122_,IMG_0122_3_0200SET_registered.tif,IMG_0122_2_0200SET_registered.tif,IMG_0122_1_0200SET_registered.tif,IMG_0122_5_0200SET_registered.tif,IMG_0122_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3231,1911,1911,1911,IMG_0044_,IMG_0044_3_0200SET_registered.tif,IMG_0044_2_0200SET_registered.tif,IMG_0044_1_0200SET_registered.tif,IMG_0044_5_0200SET_registered.tif,IMG_0044_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3232,1912,1912,1912,IMG_0113_,IMG_0113_3_0200SET_registered.tif,IMG_0113_2_0200SET_registered.tif,IMG_0113_1_0200SET_registered.tif,IMG_0113_5_0200SET_registered.tif,IMG_0113_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3233,1913,1913,1913,IMG_0115_,IMG_0115_3_0200SET_registered.tif,IMG_0115_2_0200SET_registered.tif,IMG_0115_1_0200SET_registered.tif,IMG_0115_5_0200SET_registered.tif,IMG_0115_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3234,1914,1914,1914,IMG_0053_,IMG_0053_3_0200SET_registered.tif,IMG_0053_2_0200SET_registered.tif,IMG_0053_1_0200SET_registered.tif,IMG_0053_5_0200SET_registered.tif,IMG_0053_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3235,1915,1915,1915,IMG_0117_,IMG_0117_3_0200SET_registered.tif,IMG_0117_2_0200SET_registered.tif,IMG_0117_1_0200SET_registered.tif,IMG_0117_5_0200SET_registered.tif,IMG_0117_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3236,1916,1916,1916,IMG_0116_,IMG_0116_3_0200SET_registered.tif,IMG_0116_2_0200SET_registered.tif,IMG_0116_1_0200SET_registered.tif,IMG_0116_5_0200SET_registered.tif,IMG_0116_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3237,1917,1917,1917,IMG_0100_,IMG_0100_3_0200SET_registered.tif,IMG_0100_2_0200SET_registered.tif,IMG_0100_1_0200SET_registered.tif,IMG_0100_5_0200SET_registered.tif,IMG_0100_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3238,1918,1918,1918,IMG_0111_,IMG_0111_3_0200SET_registered.tif,IMG_0111_2_0200SET_registered.tif,IMG_0111_1_0200SET_registered.tif,IMG_0111_5_0200SET_registered.tif,IMG_0111_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3239,1919,1919,1919,IMG_0076_,IMG_0076_3_0200SET_registered.tif,IMG_0076_2_0200SET_registered.tif,IMG_0076_1_0200SET_registered.tif,IMG_0076_5_0200SET_registered.tif,IMG_0076_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3240,1920,1920,1920,IMG_0081_,IMG_0081_3_0200SET_registered.tif,IMG_0081_2_0200SET_registered.tif,IMG_0081_1_0200SET_registered.tif,IMG_0081_5_0200SET_registered.tif,IMG_0081_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3241,1921,1921,1921,IMG_0032_,IMG_0032_3_0200SET_registered.tif,IMG_0032_2_0200SET_registered.tif,IMG_0032_1_0200SET_registered.tif,IMG_0032_5_0200SET_registered.tif,IMG_0032_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3242,1922,1922,1922,IMG_0029_,IMG_0029_3_0200SET_registered.tif,IMG_0029_2_0200SET_registered.tif,IMG_0029_1_0200SET_registered.tif,IMG_0029_5_0200SET_registered.tif,IMG_0029_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3243,1923,1923,1923,IMG_0071_,IMG_0071_3_0200SET_registered.tif,IMG_0071_2_0200SET_registered.tif,IMG_0071_1_0200SET_registered.tif,IMG_0071_5_0200SET_registered.tif,IMG_0071_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3244,1924,1924,1924,IMG_0016_,IMG_0016_3_0200SET_registered.tif,IMG_0016_2_0200SET_registered.tif,IMG_0016_1_0200SET_registered.tif,IMG_0016_5_0200SET_registered.tif,IMG_0016_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3245,1925,1925,1925,IMG_0039_,IMG_0039_3_0200SET_registered.tif,IMG_0039_2_0200SET_registered.tif,IMG_0039_1_0200SET_registered.tif,IMG_0039_5_0200SET_registered.tif,IMG_0039_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3246,1926,1926,1926,IMG_0063_,IMG_0063_3_0200SET_registered.tif,IMG_0063_2_0200SET_registered.tif,IMG_0063_1_0200SET_registered.tif,IMG_0063_5_0200SET_registered.tif,IMG_0063_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3247,1927,1927,1927,IMG_0073_,IMG_0073_3_0200SET_registered.tif,IMG_0073_2_0200SET_registered.tif,IMG_0073_1_0200SET_registered.tif,IMG_0073_5_0200SET_registered.tif,IMG_0073_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3248,1928,1928,1928,IMG_0050_,IMG_0050_3_0200SET_registered.tif,IMG_0050_2_0200SET_registered.tif,IMG_0050_1_0200SET_registered.tif,IMG_0050_5_0200SET_registered.tif,IMG_0050_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3249,1929,1929,1929,IMG_0085_,IMG_0085_3_0200SET_registered.tif,IMG_0085_2_0200SET_registered.tif,IMG_0085_1_0200SET_registered.tif,IMG_0085_5_0200SET_registered.tif,IMG_0085_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3250,1930,1930,1930,IMG_0079_,IMG_0079_3_0200SET_registered.tif,IMG_0079_2_0200SET_registered.tif,IMG_0079_1_0200SET_registered.tif,IMG_0079_5_0200SET_registered.tif,IMG_0079_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3251,1931,1931,1931,IMG_0006_,IMG_0006_3_0200SET_registered.tif,IMG_0006_2_0200SET_registered.tif,IMG_0006_1_0200SET_registered.tif,IMG_0006_5_0200SET_registered.tif,IMG_0006_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3252,1932,1932,1932,IMG_0093_,IMG_0093_3_0200SET_registered.tif,IMG_0093_2_0200SET_registered.tif,IMG_0093_1_0200SET_registered.tif,IMG_0093_5_0200SET_registered.tif,IMG_0093_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3253,1933,1933,1933,IMG_0108_,IMG_0108_3_0200SET_registered.tif,IMG_0108_2_0200SET_registered.tif,IMG_0108_1_0200SET_registered.tif,IMG_0108_5_0200SET_registered.tif,IMG_0108_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3254,1934,1934,1934,IMG_0005_,IMG_0005_3_0200SET_registered.tif,IMG_0005_2_0200SET_registered.tif,IMG_0005_1_0200SET_registered.tif,IMG_0005_5_0200SET_registered.tif,IMG_0005_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3255,1935,1935,1935,IMG_0003_,IMG_0003_3_0200SET_registered.tif,IMG_0003_2_0200SET_registered.tif,IMG_0003_1_0200SET_registered.tif,IMG_0003_5_0200SET_registered.tif,IMG_0003_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3256,1936,1936,1936,IMG_0114_,IMG_0114_3_0200SET_registered.tif,IMG_0114_2_0200SET_registered.tif,IMG_0114_1_0200SET_registered.tif,IMG_0114_5_0200SET_registered.tif,IMG_0114_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3257,1937,1937,1937,IMG_0090_,IMG_0090_3_0200SET_registered.tif,IMG_0090_2_0200SET_registered.tif,IMG_0090_1_0200SET_registered.tif,IMG_0090_5_0200SET_registered.tif,IMG_0090_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3258,1938,1938,1938,IMG_0007_,IMG_0007_3_0200SET_registered.tif,IMG_0007_2_0200SET_registered.tif,IMG_0007_1_0200SET_registered.tif,IMG_0007_5_0200SET_registered.tif,IMG_0007_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3259,1939,1939,1939,IMG_0014_,IMG_0014_3_0200SET_registered.tif,IMG_0014_2_0200SET_registered.tif,IMG_0014_1_0200SET_registered.tif,IMG_0014_5_0200SET_registered.tif,IMG_0014_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3260,1940,1940,1940,IMG_0112_,IMG_0112_3_0200SET_registered.tif,IMG_0112_2_0200SET_registered.tif,IMG_0112_1_0200SET_registered.tif,IMG_0112_5_0200SET_registered.tif,IMG_0112_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3261,1941,1941,1941,IMG_0004_,IMG_0004_3_0200SET_registered.tif,IMG_0004_2_0200SET_registered.tif,IMG_0004_1_0200SET_registered.tif,IMG_0004_5_0200SET_registered.tif,IMG_0004_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3262,1942,1942,1942,IMG_0002_,IMG_0002_3_0200SET_registered.tif,IMG_0002_2_0200SET_registered.tif,IMG_0002_1_0200SET_registered.tif,IMG_0002_5_0200SET_registered.tif,IMG_0002_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3263,1943,1943,1943,IMG_0008_,IMG_0008_3_0200SET_registered.tif,IMG_0008_2_0200SET_registered.tif,IMG_0008_1_0200SET_registered.tif,IMG_0008_5_0200SET_registered.tif,IMG_0008_4_0200SET_registered.tif,Field36,2020-11-24,no_blackgrass,early,winter_wheat,type8,../data/Field36/2020-11-24/no_blackgrass,no_blackgrass,val
3264,1944,1944,1944,IMG_0022_,IMG_0022_3_4_0098SET_registered.tif,IMG_0022_2_4_0098SET_registered.tif,IMG_0022_1_4_0098SET_registered.tif,IMG_0022_5_4_0098SET_registered.tif,IMG_0022_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
3265,1945,1945,1945,IMG_0042_,IMG_0042_3_4_0098SET_registered.tif,IMG_0042_2_4_0098SET_registered.tif,IMG_0042_1_4_0098SET_registered.tif,IMG_0042_5_4_0098SET_registered.tif,IMG_0042_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
3266,1946,1946,1946,IMG_0010_,IMG_0010_3_4_0098SET_registered.tif,IMG_0010_2_4_0098SET_registered.tif,IMG_0010_1_4_0098SET_registered.tif,IMG_0010_5_4_0098SET_registered.tif,IMG_0010_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
3267,1947,1947,1947,IMG_0044_,IMG_0044_3_4_0098SET_registered.tif,IMG_0044_2_4_0098SET_registered.tif,IMG_0044_1_4_0098SET_registered.tif,IMG_0044_5_4_0098SET_registered.tif,IMG_0044_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
3268,1948,1948,1948,IMG_0079_,IMG_0079_3_4_0098SET_registered.tif,IMG_0079_2_4_0098SET_registered.tif,IMG_0079_1_4_0098SET_registered.tif,IMG_0079_5_4_0098SET_registered.tif,IMG_0079_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
3269,1949,1949,1949,IMG_0005_,IMG_0005_3_4_0098SET_registered.tif,IMG_0005_2_4_0098SET_registered.tif,IMG_0005_1_4_0098SET_registered.tif,IMG_0005_5_4_0098SET_registered.tif,IMG_0005_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
3270,1950,1950,1950,IMG_0088_,IMG_0088_3_4_0098SET_registered.tif,IMG_0088_2_4_0098SET_registered.tif,IMG_0088_1_4_0098SET_registered.tif,IMG_0088_5_4_0098SET_registered.tif,IMG_0088_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
3271,1951,1951,1951,IMG_0043_,IMG_0043_3_4_0098SET_registered.tif,IMG_0043_2_4_0098SET_registered.tif,IMG_0043_1_4_0098SET_registered.tif,IMG_0043_5_4_0098SET_registered.tif,IMG_0043_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
3272,1952,1952,1952,IMG_0024_,IMG_0024_3_4_0098SET_registered.tif,IMG_0024_2_4_0098SET_registered.tif,IMG_0024_1_4_0098SET_registered.tif,IMG_0024_5_4_0098SET_registered.tif,IMG_0024_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
3273,1953,1953,1953,IMG_0018_,IMG_0018_3_4_0098SET_registered.tif,IMG_0018_2_4_0098SET_registered.tif,IMG_0018_1_4_0098SET_registered.tif,IMG_0018_5_4_0098SET_registered.tif,IMG_0018_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
3274,1954,1954,1954,IMG_0093_,IMG_0093_3_4_0098SET_registered.tif,IMG_0093_2_4_0098SET_registered.tif,IMG_0093_1_4_0098SET_registered.tif,IMG_0093_5_4_0098SET_registered.tif,IMG_0093_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
3275,1955,1955,1955,IMG_0039_,IMG_0039_3_4_0098SET_registered.tif,IMG_0039_2_4_0098SET_registered.tif,IMG_0039_1_4_0098SET_registered.tif,IMG_0039_5_4_0098SET_registered.tif,IMG_0039_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
3276,1956,1956,1956,IMG_0082_,IMG_0082_3_4_0098SET_registered.tif,IMG_0082_2_4_0098SET_registered.tif,IMG_0082_1_4_0098SET_registered.tif,IMG_0082_5_4_0098SET_registered.tif,IMG_0082_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
3277,1957,1957,1957,IMG_0053_,IMG_0053_3_4_0098SET_registered.tif,IMG_0053_2_4_0098SET_registered.tif,IMG_0053_1_4_0098SET_registered.tif,IMG_0053_5_4_0098SET_registered.tif,IMG_0053_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
3278,1958,1958,1958,IMG_0080_,IMG_0080_3_4_0098SET_registered.tif,IMG_0080_2_4_0098SET_registered.tif,IMG_0080_1_4_0098SET_registered.tif,IMG_0080_5_4_0098SET_registered.tif,IMG_0080_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
3279,1959,1959,1959,IMG_0068_,IMG_0068_3_4_0098SET_registered.tif,IMG_0068_2_4_0098SET_registered.tif,IMG_0068_1_4_0098SET_registered.tif,IMG_0068_5_4_0098SET_registered.tif,IMG_0068_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
